b0,b1,iter
3.4715652790204126,5.966301235796723,152
3.467094612499392,5.940118298608413,153
3.4801753914965374,6.016337469869962,154
3.5096032593036943,6.0714802409346404,155
3.494431403065992,6.009376532672255,156
3.5424236049468947,5.9327721168522585,157
3.4799326000882354,6.043713003549049,158
3.5359736340123185,5.949788155114812,159
3.430534135937955,6.010504988632631,160
3.4499932798805597,5.919242693651313,161
3.4989620391682688,6.023508827712352,162
3.4847075937011747,5.977803044867649,163
3.512240451424639,6.007191840167452,164
3.504313955766566,5.984000544001016,165
3.483539221913567,5.972683661745004,166
3.549852569461922,5.98260410733145,167
3.4756113674624407,5.932137723689393,168
3.4865385432299827,5.960296415020041,169
3.621417703507022,6.002286406696897,170
3.4637155174185184,6.004690923901922,171
3.5206184884976035,6.039783135987732,172
3.4994525500341944,5.972648202020798,173
3.5782286984934877,6.047646569710854,174
3.463258809611737,6.065977577957551,175
3.474757292148142,5.986019916039879,176
3.5077452304656402,6.00920422447697,177
3.40969982705076,5.997439308485312,178
3.5572107598688842,6.003377103878508,179
3.5237643846253532,6.017612899527712,180
3.498120061346879,5.973039212533728,181
3.502897563051885,6.055495055812657,182
3.465499145974641,5.987470606886265,183
3.4546554043719944,5.977849526509579,184
3.511996190728166,6.0317763215504945,185
3.462133518179484,6.03857216069126,186
3.5912882955833125,6.048978950366185,187
3.5838427160499533,6.026065925688484,188
3.5616978133588675,6.023836809613263,189
3.459742984859963,5.910040239112598,190
3.559723977571094,5.9295759520178075,191
3.5278816392195873,6.1083063284067345,192
3.420430282583336,6.0188667708566745,193
3.5194241293610595,6.029063564685993,194
3.5267795453250743,5.959767212451962,195
3.4730376846548614,5.902863763686743,196
3.483273958463309,6.018335908011762,197
3.5196053396647975,6.026499169888829,198
3.492382443756126,5.889090900899902,199
3.4792103514866746,6.051782014983198,200
3.5047224646746713,5.976170800008786,201
3.509106021180061,5.979758770164668,202
3.4669936160797117,6.009839343247079,203
3.416261755979394,5.994619875463995,204
3.4576302108696764,5.978915752732551,205
3.5188962423736974,6.016359791879236,206
3.533345141512393,5.973017888458269,207
3.5155527859149127,6.031775570569983,208
3.520078828548818,5.977351261810017,209
3.4554305593612065,5.984733577200708,210
3.4767308946041933,6.049901448102873,211
3.445368239515198,6.072940534905566,212
3.5047442144687344,5.984743513831182,213
3.463515581113614,5.97372627256073,214
3.5174706120799035,5.977977056890252,215
3.3998914483953375,5.969197580583312,216
3.5246759436169315,6.002553121749618,217
3.5678052869486945,5.995050625413307,218
3.3988173011290193,5.999795159373041,219
3.512847868417292,5.981789371512917,220
3.3890203915006123,6.073447436437746,221
3.4824385325914626,6.05183476111125,222
3.5351528590987966,5.875643059079771,223
3.551026177455768,6.017544832732052,224
3.4074801587635535,5.920583773515178,225
3.541109533639601,5.966606244226834,226
3.466140171462919,5.977392398724508,227
3.386386080600298,5.9958870586876065,228
3.525127972251855,5.935383646412894,229
3.5107423999152725,5.919497855991082,230
3.5674295695011122,6.058216623892288,231
3.484438351757735,5.978340034803075,232
3.5494200972294694,5.9691323286640205,233
3.525895606440052,6.0088998060171,234
3.481075927239828,6.023115237934086,235
3.4898733726312,6.020181733861532,236
3.4979909692927063,6.0204412712394735,237
3.5034044972581646,5.956448716005285,238
3.525934087497735,6.021970647915337,239
3.5169369432890623,5.954704000829159,240
3.486462090753944,6.002218836143494,241
3.4369172258622736,6.000287562743249,242
3.501637078752813,5.964794795395103,243
3.4604605988401422,5.9790429370873985,244
3.470061159655848,5.967096242688571,245
3.4874232867597956,5.990047825157582,246
3.4891321438209397,5.995212852783348,247
3.515441330424219,5.968521479442001,248
3.509604224044486,5.964987845388149,249
3.5676028743581987,6.023325571711057,250
3.475422116645955,5.971152627117038,251
3.500971635435664,5.983745772917395,252
3.466872545731037,6.010372821617054,253
3.456488767252973,5.96940375408947,254
3.4916161562824053,5.995996519062819,255
3.5345316249711147,5.965261910414336,256
3.5283127855846277,5.898204344779108,257
3.5711033112176147,5.995494614105804,258
3.5265182820814185,6.0251485857321585,259
3.5074930833657225,6.032127460650723,260
3.509886848481438,5.999325107471324,261
3.54840529606314,6.005933241777368,262
3.5360293102013123,5.949150937874775,263
3.4862995831193953,6.082525049216022,264
3.5317981251800403,6.040335050660674,265
3.552209678026076,5.941698559774948,266
3.5529865670302923,5.979875965171618,267
3.486780122708959,5.930347644599003,268
3.531669643729148,5.932581842596753,269
3.5101198193714516,5.907766397592849,270
3.540145454038611,6.039936286023308,271
3.4789224434539228,6.015364630560933,272
3.4706323534895462,6.0389854154207265,273
3.464279652390877,5.9440896220299795,274
3.482436493771691,5.9835190923715516,275
3.461311806335282,6.000461789615424,276
3.4341172629030847,6.010245631319611,277
3.528519758788301,5.974118434469583,278
3.447542859424907,5.946444728587757,279
3.554083776162803,6.024825652908348,280
3.4741570980953416,6.06645987666185,281
3.484574373375554,6.038817382461371,282
3.4922196766437383,5.9835491032618755,283
3.4803367153764513,6.028808204593614,284
3.5163019470265526,6.032338198101611,285
3.5010546086937135,6.006509926593669,286
3.4838993092227395,6.000234611014045,287
3.506063829636246,5.885912671424253,288
3.5432461781936406,6.02049886039108,289
3.5247318036364645,5.936783600044111,290
3.4789402603673034,5.958425669766968,291
3.54874628254551,5.984205076121694,292
3.5319632802779326,5.998924209698094,293
3.4848708453140707,5.987430521830566,294
3.4777212400542763,6.0078349146104335,295
3.498574096311427,5.997307013886207,296
3.4970780819305047,5.9955780713314715,297
3.471250630116105,5.971855891395292,298
3.521092644191143,5.955280696301348,299
3.464087322844475,6.0149097836962575,300
3.519393538537293,5.998053305019342,301
3.484043525385128,5.9974827862655635,302
3.5256148252044768,6.012106684663318,303
3.5065538117534363,5.983081373477282,304
3.542706866032958,5.990286145655683,305
3.4802326018175216,6.032119504260582,306
3.4553672042806154,5.987501754623688,307
3.489769878784076,5.952699060794317,308
3.5802457445811173,5.95600418605133,309
3.4273775737173406,5.941180275940367,310
3.4431094735479797,6.019744613170043,311
3.460191742840065,5.949536069305614,312
3.5178649910952293,6.083766732874508,313
3.4704329889837715,5.972666407770374,314
3.4714943139245773,6.035391326239656,315
3.506351098894147,6.0651686644526634,316
3.4496517795781094,5.972413201624614,317
3.474151465661124,6.002213403020156,318
3.455130672111232,6.052995315955035,319
3.525886974530353,6.0130408665454915,320
3.58240036798547,5.991759979854888,321
3.4649505427136575,5.998571299407725,322
3.51675568651207,6.091492259519058,323
3.5604750502182028,6.006533452373284,324
3.436247128532434,5.929284412761586,325
3.4964044476850336,6.0352270578502365,326
3.4980062317959417,6.062339310827981,327
3.558257183472998,5.970024373275994,328
3.4734475478273996,5.970846069134785,329
3.49446216674618,5.983088324407656,330
3.539699089414156,6.125291387227724,331
3.4836701006705337,6.038212125983477,332
3.484075338445326,5.9927589483290795,333
3.4484591500854576,5.99288806032531,334
3.4952695037060497,5.9940308496415176,335
3.499796655492882,5.978113251256971,336
3.5488496071159483,5.932140106860985,337
3.5041968805114783,6.023113268595461,338
3.501997861080397,5.995143801518564,339
3.4210624955252906,5.970568971276242,340
3.5018875511056664,6.0780841238251915,341
3.5091553775134954,5.982678636626858,342
3.4802533693137714,6.03084737707679,343
3.4806548959633363,6.044303522357141,344
3.532674673137038,6.051171714407712,345
3.5620996150019795,5.940364609707235,346
3.47608008132262,6.079332505965317,347
3.5006156887292397,5.9762333443651166,348
3.488438819913936,5.979732752397517,349
3.4859006121276694,6.035585288308144,350
3.4682339156864788,6.0086890598114415,351
3.4709876690248387,5.945080337141588,352
3.4826778479682994,6.042194515361333,353
3.5110155726059697,5.94507711009909,354
3.573604961122,6.083259050286792,355
3.4495042459733614,5.940033110302886,356
3.4580662643085907,5.981096237495518,357
3.3979164257956476,5.993455531520856,358
3.511870813229401,6.05011787768958,359
3.4613821093890293,6.041936552211775,360
3.4878294386592863,6.007986250656514,361
3.4358293720927793,5.993246543044492,362
3.476230788420566,5.9715317573063516,363
3.375318918318467,5.945866354317753,364
3.491093045121101,5.948908845092403,365
3.4604522106471918,5.916596879882404,366
3.416593928599158,6.039440731664755,367
3.5469312359479512,5.978748966342858,368
3.4696790256611942,5.930178945422999,369
3.4899775538392337,5.950521259251782,370
3.509323769646494,5.956032920794172,371
3.509755461152164,6.059140151888433,372
3.4832769393789462,6.0063315981298135,373
3.5427668851448275,6.005553634994173,374
3.524448326794292,5.955062425472753,375
3.522904347401394,6.017690729296911,376
3.5183993837101766,5.966931657801733,377
3.545834374003942,6.022532350076811,378
3.5161247139454463,5.945576224623147,379
3.5023183418076744,6.015901903544288,380
3.500343645381949,6.056679459366949,381
3.494380050913853,6.021448437388851,382
3.492498654177922,6.010502207850583,383
3.460816619950962,5.983467816430264,384
3.4492968294036865,6.011063683624123,385
3.5394962205047,5.975837148355372,386
3.5522716393638847,6.039292987077496,387
3.520493618304949,5.9889485140606995,388
3.4502218185023095,5.938983625921873,389
3.5623666828201923,6.011422041288725,390
3.5057969877880475,5.973501259326703,391
3.5801199503818495,6.032625825260288,392
3.508944163065079,6.0591067069181195,393
3.5185611382310924,6.066796568035975,394
3.5250672863495884,5.976216714257466,395
3.472162779225775,5.956510501999392,396
3.555925586969085,6.005947008726332,397
3.5742696432488565,6.026721671960035,398
3.5068388391975303,5.983271625575685,399
3.4987313248908207,6.031772670566991,400
3.415094313229744,6.012139768429402,401
3.5846995819339997,6.002406516258302,402
3.4955065095905806,6.0365981717171415,403
3.4624564071209263,5.952194050869551,404
3.525968038630664,6.028162009447949,405
3.5097566698397897,5.96316672145682,406
3.4982696526714205,6.005446812920477,407
3.4918281047907587,6.096713542821063,408
3.3858198630973617,5.969947937177203,409
3.542174918539016,6.076556406757147,410
3.4404831105280973,6.080364004469918,411
3.4502343510953373,5.943991825760936,412
3.5807912758966904,5.98785665529313,413
3.5052843169325216,5.919925286625543,414
3.4541165196546157,5.967997126853361,415
3.5808574737701067,5.970157227561307,416
3.447729970130379,6.051376438114686,417
3.4885223574803783,5.970382000130275,418
3.5188785253839066,5.956483444394298,419
3.4392471755635663,6.046529680273002,420
3.5483522550907827,5.995440867332876,421
3.4757615937931887,5.975324637042519,422
3.4909338182529215,6.049580389737892,423
3.482674570801534,5.967486646632313,424
3.554417892529343,5.944851807102052,425
3.486625266944437,5.958725204577481,426
3.5465916548110146,6.060434122822998,427
3.5292142230428376,5.959015072080619,428
3.5306920832368243,5.98754903414134,429
3.4891627777476235,5.966519582112252,430
3.4599817376701125,5.957054511523809,431
3.5161095666519877,5.955034031667512,432
3.5398808772377155,6.062134843232929,433
3.5342963577420865,6.016761658016309,434
3.512160855445361,5.9946534722293485,435
3.466303777819494,6.058309767176052,436
3.5380082762411855,6.011400392606547,437
3.4443227042197613,5.982707511685746,438
3.5341903406070747,6.024669319657372,439
3.5808036591490437,6.083218280457514,440
3.48280817385145,5.956167951383778,441
3.4684554149835494,5.989794734038721,442
3.5291524264612555,6.028565799355404,443
3.5046125030113826,5.95961939795387,444
3.589773884716355,6.020995039478714,445
3.5516930883301248,5.926463372374343,446
3.4722250177496234,6.032153520380427,447
3.5329799495975345,6.052177510988893,448
3.4441169203751034,5.99424253135498,449
3.4722089970498735,5.997265584442521,450
3.5195366329490696,5.942688067799489,451
3.4649349455711866,5.877351137642598,452
3.4504167040700895,5.972137039932389,453
3.481518307667439,5.999531205533355,454
3.5827290447160096,5.952978151623424,455
3.4945911556328153,6.000966614693429,456
3.5254379458159906,6.036513642345459,457
3.4683574501216143,6.006702133927401,458
3.520730614626752,5.986670122620347,459
3.5263996303003093,6.026940621972277,460
3.5298223270239943,5.955318582906445,461
3.5289219276757,6.043027088344866,462
3.51682345615879,6.072043868975274,463
3.5112522950027008,6.039683673024031,464
3.5233658362973967,5.965135248990602,465
3.4443564898358208,6.034927786264941,466
3.5118598592851336,6.005978347912344,467
3.530607783614266,5.967526202448321,468
3.4645319352393074,5.937817706246593,469
3.547015711324843,6.073265233994216,470
3.4939529775253115,5.965034683975733,471
3.4857041451027273,5.945953799747929,472
3.568574995151578,5.968839056285608,473
3.5348793540323546,6.088823793491337,474
3.5902104420910166,5.95240189978632,475
3.466381135957034,5.955374903926809,476
3.564224103825164,6.026672776330476,477
3.494921365803397,5.963556235296066,478
3.458837891732962,5.9902635485212254,479
3.5253288169142,5.857033728407156,480
3.5612214373960867,5.994028775355256,481
3.4783507093847943,6.035098720588555,482
3.564065538925652,5.970023919428652,483
3.520204355970028,5.983068523464522,484
3.5222196059788407,5.962150911048072,485
3.5488854877670337,5.995083194622472,486
3.4711056874230444,5.998179785614325,487
3.517583955292019,6.077828782095293,488
3.4714357249034413,6.043853368921934,489
3.5023417899308518,5.979991180636262,490
3.4650519925160452,6.026925816989283,491
3.496708687913298,6.059951621526652,492
3.526950346453772,6.028881785399566,493
3.552384344094787,6.054898701652102,494
3.4891024493600726,5.985007522119938,495
3.5227653573369713,6.041755379232043,496
3.507219026935705,5.926912291720942,497
3.565839268639349,6.022071376743539,498
3.515307802595055,5.94727654612809,499
3.585096738899717,5.928133378043789,500
3.5265220450244152,6.033227171741039,501
3.5025574371222676,5.999929961316351,502
3.4474369952356665,5.9624639024712005,503
3.5017718599060594,5.972518009357446,504
3.453397761055029,5.982260202954387,505
3.5406440066646994,5.984428382726683,506
3.5161466432577617,5.933866941160197,507
3.5136269944597744,6.021004327174621,508
3.521000236835572,5.988704845644051,509
3.499783657209146,5.97655865014351,510
3.486230473295332,6.037243689404019,511
3.525444887388646,6.054539476742647,512
3.4870839533218887,6.047204896277324,513
3.47761823038191,5.913788522653258,514
3.482169702341479,6.062577209398267,515
3.5441063398463983,5.910394619640076,516
3.472305133079404,5.970593339353133,517
3.4742452856777537,5.961734638751414,518
3.501634431861429,5.979133307762926,519
3.5235968549441243,6.030701996233807,520
3.5371701984873685,6.033001291673204,521
3.4641864399011513,5.92029643793993,522
3.502760773878281,5.983924802113517,523
3.5143182405310474,5.989727571053141,524
3.603721999973534,6.069737003663855,525
3.4630886633857783,6.045885963951382,526
3.4066897312764017,5.951232083074847,527
3.5312267672414093,5.954325456077898,528
3.4895877506899913,6.004331492338005,529
3.5660498832379806,5.983675810012374,530
3.514755203660981,6.031554358947143,531
3.425319091840969,6.011036083873446,532
3.5250715174534757,6.013604341448909,533
3.475466345853595,6.038641715055843,534
3.5136231214608094,5.977677343610123,535
3.4987913145976064,5.9798136259654235,536
3.424705495286018,5.97983592932173,537
3.4677813547002203,5.973512538774087,538
3.476729188642752,6.049605603148778,539
3.5114966823202547,5.963306344394096,540
3.4985392346166018,5.940975094158755,541
3.4865935771353738,5.974999881513178,542
3.486552653789078,5.910889508159171,543
3.4841582861253344,6.0170189494151565,544
3.560707406759877,6.0188456922159865,545
3.547376897216209,5.999462512611656,546
3.5103397441359423,5.961506362343765,547
3.463655560622289,6.047257810444559,548
3.518829841567001,5.978293605764054,549
3.4421633434436827,6.0369684737751275,550
3.5174169926964436,5.998252702149933,551
3.4536251209016533,6.04474270406894,552
3.4519220309023884,6.081297280177113,553
3.518410907868897,6.023345511234194,554
3.4874683909864483,5.994997019498292,555
3.4761513554026036,6.02395536224375,556
3.4761238257690223,5.961052659659535,557
3.5985741212370623,5.97582473280026,558
3.5204351817493666,5.97750704051322,559
3.557431875343613,6.052223548926739,560
3.4530468656110216,5.898731373573393,561
3.605272135544753,6.064198662256711,562
3.521578379147331,6.0315455066312165,563
3.4242819885800606,6.071491274779212,564
3.536428270780158,6.027553579015188,565
3.544069964028907,6.037672397205204,566
3.5110767946275003,6.010084978566872,567
3.508429648872603,5.98099893402824,568
3.4616406275523364,5.994504422769797,569
3.537384323310665,5.914109268128518,570
3.471514754690339,5.95451438735733,571
3.473471711315223,5.9562491412684535,572
3.5074764941409398,5.970714307981024,573
3.4890659296768205,6.003910316036325,574
3.5512502756452538,5.99550983602926,575
3.5352373445023613,5.987483977605964,576
3.469546128740764,5.9922893112312146,577
3.491713783785503,5.930901416353199,578
3.466106685089371,6.001957026550836,579
3.519929203462015,5.9858240737920525,580
3.5538208127543194,6.025200069195095,581
3.510670202319734,6.043563414324308,582
3.454863175239091,5.988592841387324,583
3.5560276868255127,5.978146877995946,584
3.5044039926580868,6.018485608163515,585
3.512081367191467,6.03834229767683,586
3.5063674201406316,6.030110092666405,587
3.5032928573505417,6.032751252717412,588
3.541032910644634,6.0452174277808135,589
3.4977133524863553,5.97991365864136,590
3.526324555694759,6.030151128485805,591
3.4753778914288045,6.028038899189952,592
3.517035012401271,5.969802819415677,593
3.4635775568164435,5.978727870447143,594
3.5187988340306062,5.955472678300019,595
3.523177461661996,6.0296939207914235,596
3.487013793631561,5.8941992241244,597
3.505866396474935,6.00243751780542,598
3.469983950038042,5.962201372115288,599
3.5354163955008073,6.0051088209225885,600
3.481592778708023,6.038373422445775,601
3.5352916215719383,5.9130073931998925,602
3.5524186918812246,5.988529298206476,603
3.556471826677485,5.9939102715309565,604
3.543529507118816,5.9781539516092606,605
3.4671650230392057,6.026728742180515,606
3.3828300797659274,5.9759816970811785,607
3.4481213698048623,6.030610435311478,608
3.543373520820331,6.038210402109083,609
3.5203768675828084,5.981240781053538,610
3.5313995990703893,5.963914732804127,611
3.444201729077622,5.993064786187029,612
3.4618421120654337,5.955867774331004,613
3.5628781836785737,6.029345920217529,614
3.4568614357575114,5.94725193820255,615
3.5171594773516155,6.046857154648768,616
3.4247101368419495,6.0315420086689695,617
3.5136880117899603,6.019954854644011,618
3.4842149730750682,6.013809690646134,619
3.4586010184154694,5.963508076395928,620
3.4876859552776005,5.945865274841518,621
3.499286005163039,5.995179374815172,622
3.4710807878880447,5.974305901420917,623
3.5222790382921407,6.0072681959763745,624
3.4752893416940505,5.984712195985732,625
3.467488960160815,5.976142609437603,626
3.5103808151500298,5.977699141458026,627
3.4432558075484843,5.993055605544236,628
3.5260427618107397,6.01651453040315,629
3.4840190561713946,5.9781707061567175,630
3.4978535314952293,5.9322504105000595,631
3.4729676703760783,5.933190093836048,632
3.5702842176441347,6.0453607396245665,633
3.542210450750125,6.0169380468395035,634
3.4868798955820344,6.006140570771059,635
3.477614229166689,6.013560726095459,636
3.4633851601830203,5.9623178037297295,637
3.452179571101634,6.064861844848824,638
3.5167018250997897,5.937040323168376,639
3.5083853897750403,6.001022020477073,640
3.4496860411542185,6.028537319800576,641
3.5034679420851345,5.924534319189856,642
3.5042623655494722,6.099891686946293,643
3.495430664631879,5.993781892650974,644
3.465722147334621,5.983874798842971,645
3.4910383844564126,5.936429649397577,646
3.546725380736481,6.056068444297049,647
3.502996088297036,6.039024858846023,648
3.426225599987985,5.9764623333302795,649
3.5073671004023708,6.034245489842504,650
3.5158626942961373,6.033743485282163,651
3.4770115125920413,6.0456094185313285,652
3.4472367472478185,5.974160556081433,653
3.470614339812634,5.9398795589485935,654
3.5343994088356685,5.981234226036906,655
3.4449099429403804,5.936259259408727,656
3.451438741536239,6.005219092812257,657
3.5701560437304605,6.0432983940519165,658
3.525548508593174,5.995368022711266,659
3.551924446268126,6.034504235622744,660
3.4696210839734976,6.007795922091626,661
3.464335760394015,6.074285192865171,662
3.4525190450616714,6.057194716099408,663
3.466673139003657,6.028632952503879,664
3.445217873098444,5.956510323021647,665
3.502899138184707,6.022327973608716,666
3.4079800510608784,6.084493347291084,667
3.5078323791526063,5.957628397639603,668
3.488426196404099,5.982871803015553,669
3.3996952895711208,5.961473925546327,670
3.577169911321809,5.98834005407362,671
3.5672536432141064,5.961488366599025,672
3.536220662404148,6.009304591769773,673
3.4798093707737925,5.991356962971716,674
3.4844980198755877,5.993485355384104,675
3.485851794206239,6.03761452850065,676
3.4293370413347155,6.056226911224899,677
3.5528542190200225,5.979115671893699,678
3.4964683264415433,5.965294668902454,679
3.475827214923233,6.037455773669343,680
3.51973339300426,6.018162373982399,681
3.587425014405878,5.994201747193073,682
3.4476446931849374,5.969797470363989,683
3.4581562579066394,6.027704789611223,684
3.538889281186237,5.995433280268459,685
3.4563893224552253,5.985606786500403,686
3.5398375119666463,6.062795068900819,687
3.3929232204091306,5.945692350673463,688
3.509359242077881,6.0179538432987005,689
3.481017248066522,6.001505678070921,690
3.457751202410583,5.928524367083743,691
3.4566465860982496,5.920454946551984,692
3.459675101203338,6.046210324133786,693
3.552816644242098,5.924281296548669,694
3.5404094149553553,6.060479101072231,695
3.5086088804960114,6.001698156951224,696
3.4585021493821317,5.991170712142633,697
3.4391179269914716,5.983550903209483,698
3.495928306487521,5.959068922267987,699
3.502453637274979,6.056287308533161,700
3.4113978618649905,6.027255367117192,701
3.545890575272054,6.002270712354496,702
3.495858257123198,5.891998896332824,703
3.5121299375904003,6.083573088650688,704
3.442953924923982,5.947976808518933,705
3.4815100592037562,6.011799759023056,706
3.4919968956460155,6.037652556584266,707
3.4069923259449597,5.988524849252644,708
3.447650547014042,6.000880733179852,709
3.421349951656284,6.026947636836802,710
3.490131848281177,5.971091347506548,711
3.5276566638582354,5.960960432092522,712
3.519092274601109,6.069627730242502,713
3.506112980067637,6.0347017893933135,714
3.453731905080931,6.0067315912788946,715
3.5080240529662876,6.027718668634116,716
3.4713964839968083,6.005799720994646,717
3.5870631289125208,5.992439632793109,718
3.4981553499253657,6.030266883923367,719
3.5646909368532107,6.078324091739064,720
3.5034270275476875,5.961020556975398,721
3.526406998763517,5.952413929312908,722
3.5376974942392856,6.00598437387881,723
3.5814187773542634,6.006671054153165,724
3.4725142243306695,5.978569591882302,725
3.42185121090309,6.0193958135899175,726
3.4786888252253796,6.017568707433471,727
3.462424090031068,6.029825079194333,728
3.4458348600349713,5.920100594381161,729
3.4872541840165012,5.938743062605003,730
3.523081177146358,5.989745280217494,731
3.466303494814962,5.946470913432404,732
3.3860687227081896,5.966689985726862,733
3.4993531577787444,6.002407110609324,734
3.5038714926631145,5.942897195935473,735
3.5314299886666,5.922794820609472,736
3.487247327873125,5.939268276410764,737
3.458609569776862,6.025011774008619,738
3.4347673926032956,5.952825872703877,739
3.487301900448506,5.8942382447335335,740
3.4780109788961795,6.052130872252695,741
3.42051126622007,6.008415824108189,742
3.510898803714297,6.030585777498108,743
3.447164776368278,6.008982843269682,744
3.516167736931735,6.001414659100777,745
3.499355069718305,6.029115463106189,746
3.3951625164895867,5.9949487408828475,747
3.4490678425042645,6.0292893793057285,748
